CDS,County Code,District Code,School Code,SARCYear,SELA_Y1,SELA_Y2,DELA_Y1,DELA_Y2,STELA_Y1,STELA_Y2,SMATH_Y1,SMATH_Y2,DMATH_Y1,DMATH_Y2,STMATH_Y1,STMATH_Y2
37683386039655,37,68338,6039655,2015-16,35,54,49,54,44,48,27,38,39,42,34,36
24753176025423,24,75317,6025423,2015-16,14,16,18,24,44,48,11,13,10,15,34,36
30665066028120,30,66506,6028120,2015-16,23,28,52,56,44,48,15,23,46,50,34,36
19647330120808,19,64733,0120808,2015-16,,,34,39,44,48,,,25,29,34,36
33670826084628,33,67082,6084628,2015-16,24,27,33,37,44,48,12,13,22,24,34,36
47736844730081,47,73684,4730081,2015-16,,--,,29,,48,,--,,33,,36
30666470102897,30,66647,0102897,2015-16,26,44,62,66,44,48,35,45,55,57,34,36
19651361996263,19,65136,1996263,2015-16,38,28,62,67,44,48,6,5,43,47,34,36
19734606095467,19,73460,6095467,2015-16,60,69,72,74,44,48,57,69,68,72,34,36
34673146059174,34,67314,6059174,2015-16,25,27,49,52,44,48,18,21,41,42,34,36
41689086043699,41,68908,6043699,2015-16,89,86,85,85,44,48,93,91,86,86,34,36
57726940115329,57,72694,0115329,2015-16,30,20,36,43,44,48,16,4,27,31,34,36
37683380116939,37,68338,0116939,2015-16,51,60,49,54,44,48,41,31,39,42,34,36
51714646053417,51,71464,6053417,2015-16,40,42,39,44,44,48,33,27,26,29,34,36
10621666006472,10,62166,6006472,2015-16,21,23,28,31,44,48,15,12,18,22,34,36
11625546007439,11,62554,6007439,2015-16,42,40,42,40,44,48,33,43,33,43,34,36
19644856013023,19,64485,6013023,2015-16,47,48,52,58,44,48,27,28,37,41,34,36
09619296106678,09,61929,6106678,2015-16,43,37,43,47,44,48,47,40,42,41,34,36
38684786041149,38,68478,6041149,2015-16,17,20,52,53,44,48,12,13,47,49,34,36
19647330109371,19,64733,0109371,2015-16,16,24,34,39,44,48,12,15,25,29,34,36
19647256015663,19,64725,6015663,2015-16,47,47,42,45,44,48,39,38,30,34,34,36
48705400122093,48,70540,0122093,2015-16,--,--,43,45,44,48,--,--,29,30,34,36
19647330111518,19,64733,0111518,2015-16,33,38,34,39,44,48,21,25,25,29,34,36
21750026024277,21,75002,6024277,2015-16,62,65,75,79,44,48,61,57,70,71,34,36
19647330129270,19,64733,0129270,2015-16,21,24,34,39,44,48,9,13,25,29,34,36
36678196036222,36,67819,6036222,2015-16,54,65,28,34,44,48,39,47,18,21,34,36
03739810330050,03,73981,0330050,2015-16,17,,38,42,44,48,17,,25,28,34,36
10622400113142,10,62240,0113142,2015-16,40,46,47,51,44,48,34,33,39,41,34,36
47704586050926,47,70458,6050926,2015-16,35,47,35,47,44,48,50,47,50,47,34,36
36750776035257,36,75077,6035257,2015-16,23,26,40,43,44,48,16,14,24,26,34,36
30665896029136,30,66589,6029136,2015-16,35,42,41,48,44,48,38,37,40,42,34,36
34673146120034,34,67314,6120034,2015-16,67,66,49,52,44,48,65,67,41,42,34,36
30666706030324,30,66670,6030324,2015-16,22,25,27,31,44,48,23,26,22,25,34,36
07617966112015,07,61796,6112015,2015-16,60,63,33,35,44,48,54,64,23,25,34,36
01612596057087,01,61259,6057087,2015-16,21,26,31,33,44,48,17,27,26,27,34,36
43695916047963,43,69591,6047963,2015-16,56,64,60,66,44,48,53,52,54,60,34,36
36677100100347,36,67710,0100347,2015-16,21,25,29,32,44,48,13,14,17,19,34,36
10621666006332,10,62166,6006332,2015-16,37,42,28,31,44,48,22,33,18,22,34,36
30666706109904,30,66670,6109904,2015-16,20,25,27,31,44,48,26,25,22,25,34,36
43696746048847,43,69674,6048847,2015-16,46,56,50,56,44,48,41,47,43,49,34,36
36678506114920,36,67850,6114920,2015-16,28,28,29,31,44,48,15,15,17,18,34,36
53765135337456,53,76513,5337456,2015-16,45,63,43,53,44,48,25,27,33,36,34,36
19647330126409,19,64733,0126409,2015-16,21,31,34,39,44,48,18,27,25,29,34,36
30666476085633,30,66647,6085633,2015-16,53,54,62,66,44,48,34,42,55,57,34,36
10621586115190,10,62158,6115190,2015-16,44,39,43,45,44,48,18,27,23,28,34,36
43696414332904,43,69641,4332904,2015-16,78,94,82,83,44,48,81,91,83,84,34,36
19647336018253,19,64733,6018253,2015-16,38,41,34,39,44,48,34,36,25,29,34,36
19648810117440,19,64881,0117440,2015-16,19,25,37,42,44,48,8,5,29,30,34,36
01612910137588,01,61291,0137588,2015-16,53,59,34,38,44,48,20,25,22,24,34,36
34673146033062,34,67314,6033062,2015-16,53,62,49,52,44,48,49,53,41,42,34,36
49709614930350,49,70961,4930350,2015-16,68,82,58,61,44,48,41,56,44,45,34,36
30736506095137,30,73650,6095137,2015-16,75,77,77,78,44,48,71,74,74,75,34,36
28662906027031,28,66290,6027031,2015-16,56,63,61,65,44,48,32,46,39,49,34,36
50711676052666,50,71167,6052666,2015-16,49,50,25,27,44,48,35,44,16,17,34,36
01612590129635,01,61259,0129635,2015-16,75,75,31,33,44,48,77,85,26,27,34,36
54718606053938,54,71860,6053938,2015-16,26,42,23,29,44,48,21,52,17,27,34,36
19734376012413,19,73437,6012413,2015-16,19,24,23,29,44,48,15,18,16,20,34,36
19647336018030,19,64733,6018030,2015-16,11,24,34,39,44,48,15,18,25,29,34,36
19649986107924,19,64998,6107924,2015-16,53,67,60,64,44,48,40,56,48,52,34,36
17640306010649,17,64030,6010649,2015-16,40,33,43,37,44,48,31,25,32,29,34,36
15638266010201,15,63826,6010201,2015-16,25,31,41,47,44,48,26,25,30,32,34,36
01612006097661,01,61200,6097661,2015-16,66,71,60,61,44,48,61,67,46,48,34,36
19647336016570,19,64733,6016570,2015-16,10,19,34,39,44,48,9,14,25,29,34,36
55751845530084,55,75184,5530084,2015-16,50,40,30,29,44,48,10,,13,14,34,36
04615310430108,04,61531,0430108,2015-16,0,,36,40,44,48,0,,24,26,34,36
10621176113575,10,62117,6113575,2015-16,63,69,60,66,44,48,55,63,50,54,34,36
53716706053706,53,71670,6053706,2015-16,--,--,--,--,44,48,--,--,--,--,34,36
37681976038574,37,68197,6038574,2015-16,45,49,44,50,44,48,42,41,37,39,34,36
01612590100123,01,61259,0100123,2015-16,,39,31,33,44,48,,26,26,27,34,36
30736436030696,30,73643,6030696,2015-16,89,90,57,62,44,48,81,83,49,52,34,36
19648166020762,19,64816,6020762,2015-16,42,46,30,33,44,48,33,33,20,23,34,36
42767866045835,42,76786,6045835,2015-16,25,36,50,51,44,48,17,33,39,41,34,36
48705816099667,48,70581,6099667,2015-16,26,29,26,29,44,48,15,28,18,21,34,36
52715716053581,52,71571,6053581,2015-16,45,29,39,43,44,48,35,36,31,32,34,36
24102496069199,24,10249,6069199,2015-16,4,1,12,8,44,48,0,2,3,2,34,36
19647330124388,19,64733,0124388,2015-16,50,62,34,39,44,48,25,25,25,29,34,36
54755235430228,54,75523,5430228,2015-16,--,,30,37,44,48,--,,20,21,34,36
52715226114342,52,71522,6114342,2015-16,--,--,46,50,44,48,--,--,37,34,34,36
19651026111520,19,65102,6111520,2015-16,34,39,47,48,44,48,21,24,33,34,34,36
37683386114292,37,68338,6114292,2015-16,22,25,49,54,44,48,19,21,39,42,34,36
01751016117600,01,75101,6117600,2015-16,81,83,80,80,44,48,81,83,73,76,34,36
19644696012926,19,64469,6012926,2015-16,39,42,47,47,44,48,29,34,30,33,34,36
23655816025142,23,65581,6025142,2015-16,--,--,53,52,44,48,--,--,43,46,34,36
28662666113302,28,66266,6113302,2015-16,61,61,42,46,44,48,43,45,31,33,34,36
19647336015903,19,64733,6015903,2015-16,22,26,34,39,44,48,18,18,25,29,34,36
34673300113621,34,67330,0113621,2015-16,77,76,55,58,44,48,73,78,46,49,34,36
15638426010243,15,63842,6010243,2015-16,15,24,22,26,44,48,13,15,13,16,34,36
58727366056683,58,72736,6056683,2015-16,22,27,30,32,44,48,29,36,22,25,34,36
04100416069256,04,10041,6069256,2015-16,--,3,38,42,44,48,--,,23,23,34,36
36678766059489,36,67876,6059489,2015-16,8,10,27,33,44,48,2,3,17,20,34,36
01612346102917,01,61234,6102917,2015-16,45,49,46,48,44,48,35,37,35,38,34,36
43694196046718,43,69419,6046718,2015-16,82,81,84,84,44,48,87,86,84,86,34,36
19643376011894,19,64337,6011894,2015-16,52,55,55,60,44,48,48,51,38,44,34,36
19647336019541,19,64733,6019541,2015-16,27,34,34,39,44,48,26,35,25,29,34,36
49708966117907,49,70896,6117907,2015-16,83,88,57,56,44,48,75,80,45,44,34,36
54720336054191,54,72033,6054191,2015-16,27,35,27,35,44,48,30,38,30,38,34,36
42693284236345,42,69328,4236345,2015-16,70,74,67,72,44,48,49,55,47,53,34,36
15636286009740,15,63628,6009740,2015-16,12,18,33,32,44,48,18,16,19,16,34,36
43696666060115,43,69666,6060115,2015-16,45,45,51,54,44,48,33,33,39,42,34,36
37683956067029,37,68395,6067029,2015-16,22,26,32,39,44,48,13,17,23,27,34,36
10101080109991,10,10108,0109991,2015-16,16,13,25,19,44,48,2,1,21,12,34,36
19734456066757,19,73445,6066757,2015-16,71,79,46,51,44,48,65,78,31,37,34,36
30665976118236,30,66597,6118236,2015-16,77,80,54,58,44,48,75,77,47,50,34,36
34674390131136,34,67439,0131136,2015-16,13,23,35,39,44,48,12,10,28,30,34,36
56725536120117,56,72553,6120117,2015-16,71,71,60,60,44,48,62,63,45,47,34,36
19647740107912,19,64774,0107912,2015-16,21,29,27,32,44,48,21,25,19,20,34,36
43696660131656,43,69666,0131656,2015-16,,43,,54,,48,,27,,42,,36
50755720117689,50,75572,0117689,2015-16,14,18,41,45,44,48,0,,24,25,34,36
34674396071336,34,67439,6071336,2015-16,12,17,35,39,44,48,10,9,28,30,34,36
43696666048714,43,69666,6048714,2015-16,45,46,51,54,44,48,32,31,39,42,34,36
19646346057756,19,64634,6057756,2015-16,29,30,28,33,44,48,14,15,17,19,34,36
34673146033013,34,67314,6033013,2015-16,66,69,49,52,44,48,58,63,41,42,34,36
10624141036094,10,62414,1036094,2015-16,63,57,44,47,44,48,28,24,35,37,34,36
34673553432903,34,67355,3432903,2015-16,16,12,56,59,44,48,0,,23,23,34,36
49708546051940,49,70854,6051940,2015-16,67,61,55,54,44,48,52,50,41,44,34,36
36677106035828,36,67710,6035828,2015-16,25,35,29,32,44,48,19,21,17,19,34,36
19642461995844,19,64246,1995844,2015-16,51,52,45,42,44,48,18,13,15,14,34,36
36676116035299,36,67611,6035299,2015-16,20,21,30,33,44,48,16,15,24,22,34,36
31668520121608,31,66852,0121608,2015-16,69,76,70,73,44,48,48,56,62,65,34,36
30665973032000,30,66597,3032000,2015-16,51,62,54,58,44,48,17,29,47,50,34,36
37681223732179,37,68122,3732179,2015-16,62,63,57,60,44,48,34,34,28,31,34,36
54718030112458,54,71803,0112458,2015-16,53,46,33,36,44,48,27,19,16,14,34,36
07617546112395,07,61754,6112395,2015-16,53,51,47,50,44,48,38,36,38,39,34,36
42692526045728,42,69252,6045728,2015-16,89,91,89,91,44,48,80,85,80,85,34,36
04614240123976,04,61424,0123976,2015-16,0,,48,51,44,48,16,,40,44,34,36
19757136011076,19,75713,6011076,2015-16,65,66,58,60,44,48,62,61,50,52,34,36
18641626010763,18,64162,6010763,2015-16,33,33,44,44,44,48,19,15,22,22,34,36
39685770118307,39,68577,0118307,2015-16,3,,36,43,44,48,0,,19,30,34,36
15633216008916,15,63321,6008916,2015-16,17,18,26,31,44,48,8,10,18,21,34,36
30664986071096,30,66498,6071096,2015-16,65,64,69,72,44,48,51,54,62,68,34,36
54718946054019,54,71894,6054019,2015-16,16,27,16,27,44,48,10,15,10,15,34,36
30665976029433,30,66597,6029433,2015-16,68,69,54,58,44,48,66,69,47,50,34,36
10621171030196,10,62117,1030196,2015-16,67,71,60,66,44,48,39,42,50,54,34,36
36676786035588,36,67678,6035588,2015-16,25,27,56,59,44,48,18,18,43,47,34,36
10738091030147,10,73809,1030147,2015-16,--,--,29,37,44,48,--,--,12,18,34,36
41690706045157,41,69070,6045157,2015-16,37,42,50,52,44,48,31,32,42,45,34,36
39754996110530,39,75499,6110530,2015-16,26,23,41,40,44,48,22,17,28,29,34,36
19647330119974,19,64733,0119974,2015-16,32,35,34,39,44,48,26,35,25,29,34,36
30665483031895,30,66548,3031895,2015-16,88,84,75,76,44,48,56,58,48,52,34,36
30665896029144,30,66589,6029144,2015-16,37,45,41,48,44,48,34,37,40,42,34,36
28662416026744,28,66241,6026744,2015-16,33,41,37,40,44,48,35,38,29,32,34,36
38684786062038,38,68478,6062038,2015-16,43,41,52,53,44,48,38,35,47,49,34,36
30666216029755,30,66621,6029755,2015-16,22,34,50,53,44,48,13,20,38,40,34,36
19645016013270,19,64501,6013270,2015-16,--,6,40,45,44,48,--,,28,30,34,36
43695836098263,43,69583,6098263,2015-16,45,57,51,53,44,48,46,48,43,43,34,36
37682056038624,37,68205,6038624,2015-16,29,37,34,41,44,48,23,27,27,31,34,36
42692290116921,42,69229,0116921,2015-16,50,46,41,45,44,48,43,32,26,28,34,36
21654586024863,21,65458,6024863,2015-16,76,81,42,45,44,48,74,80,35,40,34,36
19651106023733,19,65110,6023733,2015-16,20,35,31,42,44,48,15,25,21,25,34,36
10621176005854,10,62117,6005854,2015-16,71,70,60,66,44,48,63,63,50,54,34,36
36678196036412,36,67819,6036412,2015-16,24,34,28,34,44,48,15,23,18,21,34,36
04615316003313,04,61531,6003313,2015-16,34,38,36,40,44,48,20,21,24,26,34,36
19645351930353,19,64535,1930353,2015-16,21,36,65,72,44,48,0,,56,61,34,36
37679916110787,37,67991,6110787,2015-16,46,46,40,43,44,48,51,44,32,34,34,36
49709204930160,49,70920,4930160,2015-16,44,43,49,49,44,48,14,13,34,35,34,36
10624306007231,10,62430,6007231,2015-16,37,33,42,42,44,48,22,21,19,21,34,36
30664230113712,30,66423,0113712,2015-16,19,20,24,26,44,48,13,15,20,22,34,36
01613090111799,01,61309,0111799,2015-16,33,64,32,37,44,48,13,18,25,27,34,36
33672153330024,33,67215,3330024,2015-16,54,54,44,48,44,48,18,18,33,35,34,36
19645506013585,19,64550,6013585,2015-16,55,67,49,57,44,48,67,76,47,51,34,36
16639740128702,16,63974,0128702,2015-16,7,,41,48,44,48,0,,29,32,34,36
01612596057079,01,61259,6057079,2015-16,41,40,31,33,44,48,32,34,26,27,34,36
43696746048995,43,69674,6048995,2015-16,56,59,50,56,44,48,59,60,43,49,34,36
41690136044648,41,69013,6044648,2015-16,36,45,44,46,44,48,28,37,40,41,34,36
30736506096184,30,73650,6096184,2015-16,79,79,77,78,44,48,76,78,74,75,34,36
36750446059547,36,75044,6059547,2015-16,17,24,31,34,44,48,11,10,19,21,34,36
33670820128363,33,67082,0128363,2015-16,70,63,33,37,44,48,31,22,22,24,34,36
19647336019194,19,64733,6019194,2015-16,29,40,34,39,44,48,31,42,25,29,34,36
49707226051767,49,70722,6051767,2015-16,44,47,45,47,44,48,34,36,35,36,34,36
19643941931807,19,64394,1931807,2015-16,34,24,61,63,44,48,0,3,46,48,34,36
39685853934759,39,68585,3934759,2015-16,42,34,38,41,44,48,17,20,29,31,34,36
56726525637822,56,72652,5637822,2015-16,51,53,50,54,44,48,26,26,39,42,34,36
01611766000590,01,61176,6000590,2015-16,46,52,71,74,44,48,55,59,69,70,34,36
37735696115299,37,73569,6115299,2015-16,36,39,38,44,44,48,39,38,33,35,34,36
09619606107437,09,61960,6107437,2015-16,36,44,37,40,44,48,30,38,30,37,34,36
42693100102285,42,69310,0102285,2015-16,55,57,41,47,44,48,20,23,18,21,34,36
34674476034409,34,67447,6034409,2015-16,44,51,42,45,44,48,46,48,32,35,34,36
41689166043905,41,68916,6043905,2015-16,46,47,45,49,44,48,40,34,35,36,34,36
39686760100206,39,68676,0100206,2015-16,25,27,24,25,44,48,22,25,18,21,34,36
12627036007694,12,62703,6007694,2015-16,39,39,39,39,44,48,22,24,22,24,34,36
19643036011712,19,64303,6011712,2015-16,34,41,46,47,44,48,22,18,28,29,34,36
39767600128967,39,76760,0128967,2015-16,,76,,62,,48,,37,,52,,36
19647256015382,19,64725,6015382,2015-16,42,43,42,45,44,48,29,27,30,34,34,36
33752006107858,33,75200,6107858,2015-16,47,49,57,61,44,48,42,39,42,46,34,36
10621666006159,10,62166,6006159,2015-16,12,9,28,31,44,48,7,7,18,22,34,36
45752670113407,45,75267,0113407,2015-16,31,36,39,40,44,48,18,26,27,28,34,36
36678766036842,36,67876,6036842,2015-16,14,20,27,33,44,48,14,14,17,20,34,36
47702276050694,47,70227,6050694,2015-16,18,18,18,18,44,48,19,21,19,21,34,36
36676783631017,36,67678,3631017,2015-16,75,76,56,59,44,48,46,54,43,47,34,36
24657892433605,24,65789,2433605,2015-16,51,57,49,53,44,48,21,31,20,25,34,36
43694844332839,43,69484,4332839,2015-16,29,52,44,49,44,48,14,33,37,40,34,36
01750936118038,01,75093,6118038,2015-16,80,83,77,78,44,48,81,81,69,73,34,36
56738746107528,56,73874,6107528,2015-16,83,86,78,78,44,48,79,81,69,72,34,36
19647906020473,19,64790,6020473,2015-16,36,39,51,53,44,48,34,38,37,38,34,36
19647330111658,19,64733,0111658,2015-16,71,79,34,39,44,48,31,34,25,29,34,36
19647901935923,19,64790,1935923,2015-16,71,70,51,53,44,48,37,34,37,38,34,36
47764556050751,47,76455,6050751,2015-16,43,37,49,44,44,48,43,42,42,46,34,36
19647336017487,19,64733,6017487,2015-16,19,18,34,39,44,48,14,18,25,29,34,36
36678766036834,36,67876,6036834,2015-16,15,17,27,33,44,48,8,8,17,20,34,36
41688906043665,41,68890,6043665,2015-16,49,48,46,48,44,48,29,32,33,35,34,36
52714726053599,52,71472,6053599,2015-16,26,37,54,61,44,48,11,20,36,43,34,36
30665483038551,30,66548,3038551,2015-16,38,21,75,76,44,48,4,,48,52,34,36
19647256015648,19,64725,6015648,2015-16,58,60,42,45,44,48,52,52,30,34,34,36
39685446117618,39,68544,6117618,2015-16,51,52,51,53,44,48,36,43,41,45,34,36
19645686099022,19,64568,6099022,2015-16,--,,58,61,44,48,--,,49,51,34,36
19647330128710,19,64733,0128710,2015-16,41,47,34,39,44,48,39,42,25,29,34,36
19650940122432,19,65094,0122432,2015-16,60,74,50,52,44,48,33,43,35,37,34,36
34673140108720,34,67314,0108720,2015-16,84,86,49,52,44,48,78,81,41,42,34,36
19647336018931,19,64733,6018931,2015-16,42,49,34,39,44,48,34,33,25,29,34,36
55723895530043,55,72389,5530043,2015-16,48,29,63,63,44,48,4,4,20,31,34,36
19642461996644,19,64246,1996644,2015-16,21,22,45,42,44,48,1,1,15,14,34,36
33672070101170,33,67207,0101170,2015-16,43,36,42,37,44,48,25,20,19,17,34,36
43693856046494,43,69385,6046494,2015-16,59,59,64,66,44,48,51,50,51,52,34,36
33752006032346,33,75200,6032346,2015-16,51,53,57,61,44,48,43,42,42,46,34,36
37735690113522,37,73569,0113522,2015-16,39,40,38,44,44,48,26,27,33,35,34,36
01611920133009,01,61192,0133009,2015-16,0,1,33,36,44,48,0,1,22,23,34,36
10621176109920,10,62117,6109920,2015-16,67,73,60,66,44,48,58,66,50,54,34,36
15633216008841,15,63321,6008841,2015-16,33,34,26,31,44,48,24,23,18,21,34,36
19757131937697,19,75713,1937697,2015-16,66,65,58,60,44,48,53,50,50,52,34,36
19647336057897,19,64733,6057897,2015-16,36,41,34,39,44,48,27,34,25,29,34,36
37683616111041,37,68361,6111041,2015-16,43,54,53,58,44,48,26,38,43,50,34,36
33672150131359,33,67215,0131359,2015-16,92,93,44,48,44,48,88,92,33,35,34,36
39686760118497,39,68676,0118497,2015-16,41,41,24,25,44,48,37,37,18,21,34,36
43694926047351,43,69492,6047351,2015-16,83,77,83,77,44,48,77,79,77,79,34,36
10621176101984,10,62117,6101984,2015-16,53,52,60,66,44,48,46,50,50,54,34,36
36679186037352,36,67918,6037352,2015-16,21,28,28,34,44,48,9,9,18,21,34,36
20102070117184,20,10207,0117184,2015-16,8,8,8,7,44,48,0,1,1,0,34,36
54718606112684,54,71860,6112684,2015-16,17,24,23,29,44,48,22,29,17,27,34,36
19644516012793,19,64451,6012793,2015-16,53,60,46,52,44,48,51,57,31,36,34,36
07617546004105,07,61754,6004105,2015-16,48,50,47,50,44,48,43,43,38,39,34,36
30665226028302,30,66522,6028302,2015-16,57,55,49,54,44,48,46,54,39,45,34,36
36679340110064,36,67934,0110064,2015-16,77,81,37,37,44,48,55,52,14,14,34,36
49738824935482,49,73882,4935482,2015-16,45,47,41,43,44,48,19,20,29,29,34,36
19647746020242,19,64774,6020242,2015-16,26,32,27,32,44,48,21,24,19,20,34,36
30666216085328,30,66621,6085328,2015-16,45,43,50,53,44,48,34,27,38,40,34,36
45701106050538,45,70110,6050538,2015-16,21,28,42,44,44,48,21,33,33,38,34,36
33672150132498,33,67215,0132498,2015-16,,55,,48,,48,,25,,35,,36
37679836115315,37,67983,6115315,2015-16,35,39,45,39,44,48,15,19,30,17,34,36
33736766031728,33,73676,6031728,2015-16,15,23,18,22,44,48,12,15,11,14,34,36
01612420134668,01,61242,0134668,2015-16,60,67,44,48,44,48,36,43,35,37,34,36
15737421530054,15,73742,1530054,2015-16,28,31,50,50,44,48,6,3,34,34,34,36
41688906043632,41,68890,6043632,2015-16,44,48,46,48,44,48,37,40,33,35,34,36
56726036055636,56,72603,6055636,2015-16,24,42,51,54,44,48,23,24,41,42,34,36
10621666101091,10,62166,6101091,2015-16,18,21,28,31,44,48,15,19,18,22,34,36
37735516120711,37,73551,6120711,2015-16,60,60,69,74,44,48,46,51,60,64,34,36
09618876110167,09,61887,6110167,2015-16,43,55,54,56,44,48,61,55,50,49,34,36
42691956045496,42,69195,6045496,2015-16,31,41,54,58,44,48,27,37,45,54,34,36
19647330128371,19,64733,0128371,2015-16,34,47,34,39,44,48,22,27,25,29,34,36
19642611995299,19,64261,1995299,2015-16,48,48,76,76,44,48,27,16,75,77,34,36
39685776041990,39,68577,6041990,2015-16,33,41,36,43,44,48,15,25,19,30,34,36
58727366099014,58,72736,6099014,2015-16,58,60,30,32,44,48,69,66,22,25,34,36
33671736102560,33,67173,6102560,2015-16,20,20,32,37,44,48,15,10,20,23,34,36
43696740125443,43,69674,0125443,2015-16,14,,50,56,44,48,0,,43,49,34,36
19650296022784,19,65029,6022784,2015-16,75,80,77,80,44,48,80,81,75,78,34,36
19646596014666,19,64659,6014666,2015-16,83,85,85,88,44,48,75,83,82,84,34,36
01611270130450,01,61127,0130450,2015-16,71,83,72,77,44,48,63,75,68,73,34,36
27660276026108,27,66027,6026108,2015-16,48,60,48,60,44,48,76,68,76,68,34,36
54721996054415,54,72199,6054415,2015-16,11,10,17,14,44,48,13,11,12,9,34,36
19646670124099,19,64667,0124099,2015-16,46,53,25,32,44,48,24,32,13,16,34,36
56726036055669,56,72603,6055669,2015-16,64,70,51,54,44,48,67,67,41,42,34,36
24736196025746,24,73619,6025746,2015-16,17,23,24,29,44,48,13,10,14,14,34,36
37735693739018,37,73569,3739018,2015-16,38,66,38,44,44,48,29,38,33,35,34,36
07617540730416,07,61754,0730416,2015-16,,8,47,50,44,48,,,38,39,34,36
30665226028518,30,66522,6028518,2015-16,50,50,49,54,44,48,39,41,39,45,34,36
34674476034847,34,67447,6034847,2015-16,50,58,42,45,44,48,49,61,32,35,34,36
19647330109447,19,64733,0109447,2015-16,48,34,34,39,44,48,15,10,25,29,34,36
30736436030670,30,73643,6030670,2015-16,27,27,57,62,44,48,17,21,49,52,34,36
39686356042444,39,68635,6042444,2015-16,51,57,51,57,44,48,45,49,45,49,34,36
19734376057590,19,73437,6057590,2015-16,12,14,23,29,44,48,6,5,16,20,34,36
54753255430277,54,75325,5430277,2015-16,19,,22,21,44,48,0,,10,10,34,36
58727360119362,58,72736,0119362,2015-16,34,43,30,32,44,48,24,38,22,25,34,36
33669936031660,33,66993,6031660,2015-16,24,35,42,49,44,48,20,22,29,33,34,36
57726946120745,57,72694,6120745,2015-16,64,64,36,43,44,48,52,53,27,31,34,36
39686760115303,39,68676,0115303,2015-16,37,36,24,25,44,48,28,34,18,21,34,36
49708476051924,49,70847,6051924,2015-16,59,68,46,50,44,48,40,52,33,36,34,36
27660500131326,27,66050,0131326,2015-16,--,--,25,30,44,48,--,--,13,16,34,36
37681303731692,37,68130,3731692,2015-16,31,34,59,62,44,48,13,11,34,36,34,36
56724476054977,56,72447,6054977,2015-16,27,40,33,40,44,48,28,35,20,26,34,36
12101246077192,12,10124,6077192,2015-16,--,2,33,48,44,48,--,,18,29,34,36
57726860129726,57,72686,0129726,2015-16,25,25,26,25,44,48,19,15,17,15,34,36
13630811331354,13,63081,1331354,2015-16,12,21,29,37,44,48,0,,13,16,34,36
19642796011258,19,64279,6011258,2015-16,34,32,31,34,44,48,14,12,20,21,34,36
44698496049985,44,69849,6049985,2015-16,35,48,53,59,44,48,28,39,41,46,34,36
37683386039457,37,68338,6039457,2015-16,32,31,49,54,44,48,25,25,39,42,34,36
37682966070866,37,68296,6070866,2015-16,68,67,72,75,44,48,55,54,65,67,34,36
58727366056667,58,72736,6056667,2015-16,20,24,30,32,44,48,16,24,22,25,34,36
15101571530492,15,10157,1530492,2015-16,38,39,24,26,44,48,18,22,15,16,34,36
19649071996685,19,64907,1996685,2015-16,0,,35,38,44,48,0,,20,25,34,36
10624141030766,10,62414,1030766,2015-16,61,69,44,47,44,48,51,42,35,37,34,36
30666216029870,30,66621,6029870,2015-16,38,43,50,53,44,48,22,26,38,40,34,36
31668450117150,31,66845,0117150,2015-16,74,77,64,65,44,48,71,69,57,57,34,36
05615646108518,05,61564,6108518,2015-16,30,31,38,41,44,48,22,20,27,28,34,36
01613096002521,01,61309,6002521,2015-16,16,19,32,37,44,48,12,15,25,27,34,36
34673140116871,34,67314,0116871,2015-16,59,70,49,52,44,48,55,58,41,42,34,36
19645506013551,19,64550,6013551,2015-16,44,54,49,57,44,48,46,52,47,51,34,36
16739326118566,16,73932,6118566,2015-16,15,20,18,22,44,48,12,10,15,15,34,36
33751920105742,33,75192,0105742,2015-16,54,64,61,65,44,48,53,59,48,50,34,36
39685776041974,39,68577,6041974,2015-16,35,36,36,43,44,48,33,44,19,30,34,36
19648576021208,19,64857,6021208,2015-16,14,22,29,31,44,48,11,14,19,19,34,36
19647336017149,19,64733,6017149,2015-16,8,14,34,39,44,48,6,14,25,29,34,36
19647336071443,19,64733,6071443,2015-16,20,25,34,39,44,48,11,14,25,29,34,36
19645686061303,19,64568,6061303,2015-16,73,73,58,61,44,48,65,69,49,51,34,36
15636936118681,15,63693,6118681,2015-16,60,61,57,60,44,48,58,57,50,52,34,36
36676376105936,36,67637,6105936,2015-16,33,32,35,40,44,48,25,19,23,25,34,36
39685856100366,39,68585,6100366,2015-16,24,21,38,41,44,48,23,22,29,31,34,36
50712906053128,50,71290,6053128,2015-16,26,33,43,46,44,48,17,21,32,35,34,36
